chr	start	end	B06_VOA1056_H3K27Ac_hg37	B07_OAW	
chr8	87773408	87773752	1.000000	0.000000
chr8	89132616	89132885	1.000000	0.000000
chr8	89339158	89340773	1.000000	0.000000
chr8	89728309	89728581	1.000000	0.000000
chr8	90228935	90229341	1.000000	0.000000
chr8	90230715	90230904	1.000000	0.000000
chr8	90255641	90255840	1.000000	0.000000
chr8	90486378	90486812	1.000000	0.000000
chr8	90546928	90548025	0.000000	1.000000
chr8	90623690	90624088	1.000000	0.000000
chr8	90624345	90624810	1.000000	0.000000
chr8	90737188	90744110	0.108495	1.000000
chr8	90741789	90742540	1.000000	1.000000
chr8	90766332	90778161	0.131372	1.000000
chr8	90769346	90770900	1.000000	1.000000
chr8	90794201	90794951	1.000000	0.000000
chr8	90801614	90819333	0.069361	1.000000
chr8	90813049	90814278	1.000000	1.000000
chr8	90835445	90839336	0.000000	1.000000
chr8	90840316	90857286	0.076134	1.000000
chr8	90848507	90848840	1.000000	1.000000
chr8	90849505	90850138	1.000000	1.000000
chr8	90853392	90853718	1.000000	1.000000
chr8	90858884	90862990	0.000000	1.000000
chr8	90893063	90896296	0.000000	1.000000
chr8	90898245	90903434	0.086336	1.000000
chr8	90900836	90901284	1.000000	1.000000
chr8	90911473	90918891	0.225802	1.000000
chr8	90913907	90915582	1.000000	1.000000
chr8	90928846	90933474	0.000000	1.000000
chr8	90992741	90997861	0.310547	1.000000
chr8	90995394	90996984	1.000000	1.000000
chr8	91012424	91015178	0.375091	1.000000
chr8	91013283	91014316	1.000000	1.000000
chr8	91410857	91412023	0.000000	1.000000
chr8	91532900	91533089	1.000000	0.000000
chr8	91533427	91533673	1.000000	0.000000
chr8	91566210	91566557	1.000000	0.000000
chr8	91656751	91659047	0.712544	1.000000
chr8	91657313	91658949	1.000000	1.000000
chr8	91683452	91683875	1.000000	0.000000
chr8	91996934	91998161	0.823146	1.000000
chr8	91996957	91997967	1.000000	1.000000
chr8	92051659	92054211	0.476489	1.000000
chr8	92052513	92053729	1.000000	1.000000
chr8	92081109	92083564	0.556823	1.000000
chr8	92081476	92082257	1.000000	1.000000
chr8	92082572	92083158	1.000000	1.000000
chr8	92192026	92192567	1.000000	0.000000
chr8	92192811	92193253	1.000000	0.000000
chr8	92330539	92330888	1.000000	0.000000
chr8	92331119	92332569	1.000000	0.000000
chr8	93467795	93468014	1.000000	0.000000
chr8	93957299	93959964	0.000000	1.000000
chr8	93967800	93971558	0.000000	1.000000
chr8	93975668	93979020	0.434964	1.000000
chr8	93976991	93978449	1.000000	1.000000
chr8	94711817	94714141	0.515060	1.000000
chr8	94712294	94713491	1.000000	1.000000
chr8	94750610	94754251	0.487229	1.000000
chr8	94751595	94753369	1.000000	1.000000
chr8	94766224	94767932	0.260539	1.000000
chr8	94767164	94767609	1.000000	1.000000
chr8	94836963	94837284	1.000000	0.000000
chr8	94849705	94850906	1.000000	0.000000
chr8	94855625	94856108	1.000000	0.000000
chr8	94857209	94857397	1.000000	0.000000
chr8	94857769	94858701	1.000000	0.000000
chr8	94859044	94859986	1.000000	0.000000
chr8	94869360	94870502	1.000000	0.000000
chr8	94881712	94882144	1.000000	0.000000
chr8	94885450	94886172	1.000000	0.000000
chr8	94886370	94887176	1.000000	0.000000
chr8	94887317	94887922	1.000000	0.000000
chr8	94891536	94893491	1.000000	0.000000
chr8	94897617	94898187	1.000000	0.000000
chr8	94916087	94916526	1.000000	0.000000
chr8	94917147	94918410	1.000000	0.000000
chr8	94928002	94930717	1.000000	0.771639
chr8	94928147	94930242	1.000000	1.000000
chr8	94943943	94944842	1.000000	0.000000
chr8	94945100	94945376	1.000000	0.000000
chr8	94947387	94948166	1.000000	0.000000
chr8	94948473	94949253	1.000000	0.000000
chr8	94950543	94951633	1.000000	0.000000
chr8	94955500	94956243	1.000000	0.000000
chr8	94956426	94956699	1.000000	0.000000
chr8	94964587	94965999	0.000000	1.000000
chr8	95003017	95004475	0.895748	1.000000
chr8	95003122	95004428	1.000000	1.000000
chr8	95019045	95022889	0.000000	1.000000
chr8	95044380	95050681	0.000000	1.000000
chr8	95070180	95074054	0.262261	1.000000
chr8	95070375	95070641	1.000000	1.000000
chr8	95071192	95071518	1.000000	1.000000
chr8	95071954	95072378	1.000000	1.000000
chr8	95074942	95079563	0.092621	1.000000
chr8	95077667	95078095	1.000000	1.000000
chr8	95089048	95093494	0.000000	1.000000
chr8	95095112	95096695	0.000000	1.000000
chr8	95232461	95232707	1.000000	0.000000
chr8	95254101	95254325	1.000000	0.000000
chr8	95254497	95255213	1.000000	0.000000
chr8	95263919	95269308	0.035257	1.000000
chr8	95265877	95266067	1.000000	1.000000
chr8	95270707	95271291	1.000000	0.000000
chr8	95271924	95275554	0.158953	1.000000
chr8	95274102	95274679	1.000000	1.000000
chr8	95346424	95349839	0.000000	1.000000
chr8	95352178	95353305	0.000000	1.000000
chr8	95385119	95385308	1.000000	0.000000
chr8	95385579	95385982	1.000000	0.000000
chr8	95446392	95456508	0.041222	1.000000
chr8	95449345	95449762	1.000000	1.000000
chr8	95480032	95480820	1.000000	0.000000
chr8	95485393	95488561	0.315341	1.000000
chr8	95486852	95487851	1.000000	1.000000
chr8	95564460	95567059	0.472489	1.000000
chr8	95565040	95565730	1.000000	1.000000
chr8	95565894	95566432	1.000000	1.000000
chr8	95624940	95625895	0.000000	1.000000
chr8	95651594	95654446	0.505610	1.000000
chr8	95652329	95652993	1.000000	1.000000
chr8	95653378	95653868	1.000000	1.000000
chr8	95654158	95654456	1.000000	0.966443
chr8	95730345	95733886	0.562553	1.000000
chr8	95730724	95732716	1.000000	1.000000
chr8	95834446	95837195	0.469989	1.000000
chr8	95835019	95836311	1.000000	1.000000
chr8	95906492	95909810	0.425859	1.000000
chr8	95906707	95907361	1.000000	1.000000
chr8	95908121	95908443	1.000000	1.000000
chr8	95908610	95909047	1.000000	1.000000
chr8	95916855	95918239	0.000000	1.000000
chr8	95959825	95963842	0.504108	1.000000
chr8	95960680	95962705	1.000000	1.000000
chr8	96017921	96021779	0.000000	1.000000
chr8	96036233	96038453	0.247748	1.000000
chr8	96037183	96037733	1.000000	1.000000
chr8	96100182	96100513	1.000000	0.000000
chr8	96109686	96110037	1.000000	0.000000
chr8	96110325	96110763	1.000000	0.000000
chr8	96111356	96114899	0.000000	1.000000
chr8	96145357	96147368	0.605669	1.000000
chr8	96145565	96145750	1.000000	1.000000
chr8	96145948	96146981	1.000000	1.000000
chr8	96209413	96213379	0.000000	1.000000
chr8	96237241	96238644	0.000000	1.000000
chr8	96280329	96283073	0.692055	1.000000
chr8	96280751	96282650	1.000000	1.000000
chr8	96594932	96595135	1.000000	0.000000
chr8	96658832	96659902	1.000000	0.000000
chr8	96660125	96660563	1.000000	0.000000
chr8	96660724	96661325	1.000000	0.000000
chr8	96705563	96706093	1.000000	0.000000
chr8	96805382	96806388	1.000000	0.000000
chr8	96812485	96816117	1.000000	0.000000
chr8	96817227	96818184	1.000000	0.000000
chr8	97246294	97248517	0.337832	1.000000
chr8	97247073	97247824	1.000000	1.000000
chr8	97272373	97275591	0.462088	1.000000
chr8	97273338	97274825	1.000000	1.000000
chr8	97497957	97500866	0.000000	1.000000
chr8	97504752	97511118	0.353126	1.000000
chr8	97505463	97507711	1.000000	1.000000
chr8	97529326	97540115	0.000000	1.000000
chr8	97541665	97547800	0.000000	1.000000
chr8	97580160	97585613	0.000000	1.000000
chr8	97586602	97595375	0.000000	1.000000
chr8	97610889	97614301	0.000000	1.000000
chr8	97655967	97658769	0.327623	1.000000
chr8	97657043	97657961	1.000000	1.000000
chr8	98000975	98002219	1.000000	0.000000
chr8	98102550	98103449	1.000000	0.000000
chr8	98289826	98290087	1.000000	0.000000
chr8	98557083	98557388	1.000000	0.000000
chr8	98607025	98608245	0.000000	1.000000
chr8	98655101	98658644	0.637878	1.000000
chr8	98655660	98657920	1.000000	1.000000
chr8	98748728	98750820	0.000000	1.000000
chr8	98751609	98756986	0.000000	1.000000
chr8	98760658	98763760	0.000000	1.000000
chr8	98766515	98779681	0.000000	1.000000
chr8	98785454	98802113	0.098205	1.000000
chr8	98787404	98789040	1.000000	1.000000
chr8	98802303	98803969	0.000000	1.000000
chr8	98880872	98882200	0.417169	1.000000
chr8	98881527	98882081	1.000000	1.000000
chr8	98940689	98941021	1.000000	0.000000
chr8	98941482	98941909	1.000000	0.000000
chr8	98944049	98945275	1.000000	0.000000
chr8	98945864	98946098	1.000000	0.000000
chr8	98996245	98996592	1.000000	0.000000
chr8	99054865	99059747	0.405981	1.000000
chr8	99056738	99058720	1.000000	1.000000
chr8	99128443	99130995	0.451411	1.000000
chr8	99128947	99130099	1.000000	1.000000
chr8	99248769	99249001	1.000000	0.000000
chr8	99305692	99306809	0.956132	1.000000
chr8	99305741	99306848	1.000000	0.964770
chr8	99370443	99371760	1.000000	0.000000
chr8	99611873	99612153	1.000000	0.000000
chr8	99736755	99741611	0.000000	1.000000
chr8	99836405	99839203	0.429235	1.000000
chr8	99837146	99837951	1.000000	1.000000
chr8	99838367	99838763	1.000000	1.000000
chr8	99846493	99848779	0.000000	1.000000
chr8	99912034	99914784	0.000000	1.000000
chr8	99952097	99953367	1.000000	0.644882
chr8	99952548	99954473	0.669091	1.000000
chr8	99953896	99954365	1.000000	1.000000
chr8	99955898	99957873	0.000000	1.000000
chr8	100023977	100026723	0.638019	1.000000
chr8	100024279	100026031	1.000000	1.000000
chr8	100045246	100047904	0.000000	1.000000
chr8	100674739	100676870	1.000000	0.000000
chr8	100718346	100718969	1.000000	0.000000
chr8	100787460	100787860	1.000000	0.000000
chr8	100872276	100872506	1.000000	0.000000
chr8	100903465	100906683	0.244873	1.000000
chr8	100905144	100905932	1.000000	1.000000
chr8	100952187	100960194	0.000000	1.000000
chr8	100960497	100965121	0.000000	1.000000
chr8	101118349	101118613	1.000000	0.000000
chr8	101155888	101157006	0.000000	1.000000
chr8	101157119	101158770	0.207147	1.000000
chr8	101157737	101158079	1.000000	1.000000
chr8	101161706	101164058	0.422619	1.000000
chr8	101162498	101163492	1.000000	1.000000
chr8	101168978	101171326	0.145656	1.000000
chr8	101170263	101170605	1.000000	1.000000
chr8	101224543	101226368	0.528219	1.000000
chr8	101224993	101225957	1.000000	1.000000
chr8	101249794	101250560	1.000000	0.000000
chr8	101250929	101251170	1.000000	0.000000
chr8	101251373	101251556	1.000000	0.000000
chr8	101269423	101272529	1.000000	0.000000
chr8	101274822	101275283	1.000000	0.000000
chr8	101279620	101279846	1.000000	0.000000
chr8	101317949	101324129	0.374272	1.000000
chr8	101320628	101322941	1.000000	1.000000
chr8	101334161	101339238	0.000000	1.000000
chr8	101346159	101352317	0.000000	1.000000
chr8	101361230	101364104	0.000000	1.000000
chr8	101426096	101430337	0.408866	1.000000
chr8	101427772	101429230	1.000000	1.000000
chr8	101429623	101429899	1.000000	1.000000
chr8	101443371	101447749	0.000000	1.000000
chr8	101452651	101458111	0.114469	1.000000
chr8	101455169	101455460	1.000000	1.000000
chr8	101455631	101455965	1.000000	1.000000
chr8	101471256	101471439	1.000000	0.000000
chr8	101471859	101472277	1.000000	0.000000
chr8	101475151	101481603	0.000000	1.000000
chr8	101481939	101490127	0.000000	1.000000
chr8	101498792	101510088	0.000000	1.000000
chr8	101514225	101514593	1.000000	0.000000
chr8	101514967	101515857	1.000000	0.000000
chr8	101522047	101522331	1.000000	0.000000
chr8	101523868	101526129	0.000000	1.000000
chr8	101538424	101542354	0.119084	1.000000
chr8	101539485	101539953	1.000000	1.000000
chr8	101571000	101572223	0.455437	1.000000
chr8	101571439	101571996	1.000000	1.000000
chr8	101635726	101636413	1.000000	0.000000
chr8	101679166	101681782	0.089832	1.000000
chr8	101679529	101679764	1.000000	1.000000
chr8	101726620	101726901	1.000000	0.000000
chr8	101731858	101735959	0.672031	1.000000
chr8	101732615	101735371	1.000000	1.000000
chr8	101769639	101771091	0.000000	1.000000
chr8	101799596	101802352	0.273222	1.000000
chr8	101800734	101801238	1.000000	1.000000
chr8	101801541	101801790	1.000000	1.000000
chr8	101880804	101881859	1.000000	0.000000
chr8	101882142	101882625	1.000000	0.000000
chr8	101911890	101913199	1.000000	0.000000
chr8	101920302	101920800	1.000000	0.000000
chr8	101950173	101950367	1.000000	0.000000
chr8	101957262	101966672	0.433581	1.000000
chr8	101960949	101961198	1.000000	1.000000
chr8	101962298	101966129	1.000000	1.000000
chr8	102015227	102016518	0.679318	1.000000
chr8	102015537	102016414	1.000000	1.000000
chr8	102037926	102040795	0.850471	1.000000
chr8	102037929	102040369	1.000000	1.000000
chr8	102063129	102065113	0.525202	1.000000
chr8	102063495	102064044	1.000000	1.000000
chr8	102064203	102064696	1.000000	1.000000
chr8	102092235	102093609	0.631732	1.000000
chr8	102092541	102093409	1.000000	1.000000
chr8	102109435	102111759	1.000000	0.929002
chr8	102109600	102112649	0.708101	1.000000
chr8	102121034	102121849	1.000000	0.000000
chr8	102122024	102122363	1.000000	0.000000
chr8	102138092	102140258	0.676362	1.000000
chr8	102138264	102139729	1.000000	1.000000
chr8	102170668	102172768	0.341905	1.000000
chr8	102171351	102172069	1.000000	1.000000
chr8	102215643	102219633	0.661404	1.000000
chr8	102216529	102219168	1.000000	1.000000
chr8	102253081	102253393	1.000000	0.000000
chr8	102299558	102300337	1.000000	0.000000
chr8	102300594	102301168	1.000000	0.000000
chr8	102338636	102346523	0.000000	1.000000
chr8	102364455	102377866	0.000000	1.000000
chr8	102384314	102390786	0.000000	1.000000
chr8	102403917	102406096	0.000000	1.000000
chr8	102429426	102431531	0.000000	1.000000
chr8	102444154	102452873	0.000000	1.000000
chr8	102452980	102453287	0.000000	1.000000
chr8	102456230	102469995	0.000000	1.000000
chr8	102470287	102475696	0.000000	1.000000
chr8	102475789	102484178	0.000000	1.000000
chr8	102485018	102487708	0.000000	1.000000
chr8	102513139	102514375	0.000000	1.000000
chr8	102801295	102805465	0.000000	1.000000
chr8	102903597	102904409	0.000000	1.000000
chr8	103135902	103136921	0.287537	1.000000
chr8	103136580	103136873	1.000000	1.000000
chr8	103140473	103141413	1.000000	0.000000
chr8	103243815	103244066	1.000000	0.000000
chr8	103247566	103252152	1.000000	0.821195
chr8	103248386	103252580	0.897949	1.000000
chr8	103299168	103300100	1.000000	0.000000
chr8	103380638	103380952	1.000000	0.000000
chr8	103416794	103417019	1.000000	0.000000
chr8	103422882	103427074	0.535305	1.000000
chr8	103423293	103425537	1.000000	1.000000
chr8	103547590	103550124	0.000000	1.000000
chr8	103664303	103669971	0.681545	1.000000
chr8	103665703	103666074	1.000000	1.000000
chr8	103666318	103667996	1.000000	1.000000
chr8	103668157	103670325	1.000000	0.836716
chr8	103750591	103751256	1.000000	0.000000
chr8	103757882	103758327	1.000000	0.000000
chr8	103765775	103766981	0.503317	1.000000
chr8	103765865	103766472	1.000000	1.000000
chr8	103767380	103770376	0.649199	1.000000
chr8	103768057	103768402	1.000000	1.000000
chr8	103768581	103769532	1.000000	1.000000
chr8	103769727	103771227	1.000000	0.432667
chr8	103779102	103784348	0.307472	1.000000
chr8	103780346	103780729	1.000000	1.000000
chr8	103781829	103782461	1.000000	1.000000
chr8	103782634	103783232	1.000000	1.000000
chr8	103793068	103795938	0.000000	1.000000
chr8	103799982	103803776	0.874275	1.000000
chr8	103800459	103804120	1.000000	0.906037
chr8	103816709	103823685	0.720183	1.000000
chr8	103817568	103821738	1.000000	1.000000
chr8	103822272	103823126	1.000000	1.000000
chr8	103828164	103828402	1.000000	0.000000
chr8	103871470	103878220	0.330963	1.000000
chr8	103874912	103875202	1.000000	1.000000
chr8	103875374	103877318	1.000000	1.000000
chr8	103906495	103907888	0.000000	1.000000
chr8	103918175	103918454	1.000000	0.000000
chr8	103936816	103938171	0.225092	1.000000
chr8	103937216	103937521	1.000000	1.000000
chr8	104032291	104034747	0.490635	1.000000
chr8	104032858	104034063	1.000000	1.000000
chr8	104116789	104117583	1.000000	0.000000
chr8	104152754	104153568	1.000000	0.000000
chr8	104185657	104187257	1.000000	0.000000
chr8	104187689	104188104	1.000000	0.000000
chr8	104196543	104196892	1.000000	0.000000
chr8	104219754	104220176	1.000000	0.000000
chr8	104255922	104256826	1.000000	0.000000
chr8	104256966	104257516	1.000000	0.000000
chr8	104310400	104312073	1.000000	0.930663
chr8	104310493	104312050	1.000000	1.000000
chr8	104348337	104348736	1.000000	0.000000
chr8	104349156	104349461	1.000000	0.000000
chr8	104349808	104350163	1.000000	0.000000
chr8	104350348	104350947	1.000000	0.000000
chr8	104383238	104384272	0.764023	1.000000
chr8	104383482	104385265	1.000000	0.443073
chr8	104410142	104410682	1.000000	0.000000
chr8	104425857	104429079	0.496586	1.000000
chr8	104426396	104427996	1.000000	1.000000
chr8	104456792	104458499	0.000000	1.000000
chr8	104511032	104511290	1.000000	0.000000
chr8	105211884	105212216	1.000000	0.000000
chr8	105235547	105236035	1.000000	0.000000
chr8	105600262	105602098	1.000000	0.986383
chr8	105600287	105602291	0.903693	1.000000
chr8	105654654	105655256	1.000000	0.000000
chr8	105655433	105656643	1.000000	0.000000
chr8	105677124	105677439	1.000000	0.000000
chr8	105677701	105678137	1.000000	0.000000
chr8	105757947	105758190	1.000000	0.000000
chr8	105758510	105759114	1.000000	0.000000
chr8	105759252	105760125	1.000000	0.000000
chr8	106330192	106332493	1.000000	0.902651
chr8	106330254	106332331	1.000000	1.000000
chr8	106437380	106440263	0.000000	1.000000
chr8	106441783	106449096	0.000000	1.000000
chr8	106484306	106494445	0.000000	1.000000
chr8	106529833	106530273	1.000000	0.000000
chr8	106694844	106695311	1.000000	0.000000
chr8	106728710	106729075	1.000000	0.000000
chr8	107067461	107074691	0.254357	1.000000
chr8	107071546	107072682	1.000000	1.000000
chr8	107072914	107073617	1.000000	1.000000
chr8	107092939	107101947	0.101798	1.000000
chr8	107093150	107093412	1.000000	1.000000
chr8	107094962	107095617	1.000000	1.000000
chr8	107139581	107143928	0.000000	1.000000
chr8	107182636	107183004	1.000000	0.000000
chr8	107218554	107219079	1.000000	0.000000
chr8	107281483	107284088	0.716699	1.000000
chr8	107281862	107283729	1.000000	1.000000
chr8	107339645	107339852	1.000000	0.000000
chr8	107409254	107411881	0.000000	1.000000
chr8	107508298	107515224	0.270863	1.000000
chr8	107511463	107513339	1.000000	1.000000
chr8	107533476	107534317	0.000000	1.000000
chr8	107669179	107672073	0.406704	1.000000
chr8	107669592	107670769	1.000000	1.000000
chr8	107869008	107870779	0.000000	1.000000
chr8	107870879	107872216	0.000000	1.000000
chr8	107913972	107920580	0.000000	1.000000
chr8	108152433	108154494	0.000000	1.000000
chr8	108180232	108185460	0.000000	1.000000
chr8	108343478	108345998	0.000000	1.000000
chr8	109258865	109261742	0.527633	1.000000
chr8	109259853	109261371	1.000000	1.000000
chr8	109455349	109456713	1.000000	0.767595
chr8	109455666	109457294	0.643120	1.000000
chr8	109480270	109481215	1.000000	0.000000
chr8	110035443	110035745	1.000000	0.000000
chr8	110063768	110065759	0.000000	1.000000
chr8	110088666	110088948	1.000000	0.000000
chr8	110107162	110109082	0.000000	1.000000
chr8	110345116	110347442	1.000000	0.982803
chr8	110345156	110347897	0.834002	1.000000
chr8	110551102	110553724	0.328757	1.000000
chr8	110551919	110552781	1.000000	1.000000
chr8	110605682	110606508	1.000000	0.000000
chr8	110607755	110608068	1.000000	0.000000
chr8	110614398	110616324	0.000000	1.000000
chr8	110617526	110621033	0.000000	1.000000
chr8	110648549	110652166	0.000000	1.000000
chr8	110655942	110657768	0.586528	1.000000
chr8	110656697	110657854	1.000000	0.925670
chr8	111168880	111169286	1.000000	0.000000
chr8	111848554	111848756	1.000000	0.000000
chr8	113475186	113475601	1.000000	0.000000
chr8	113685146	113686846	1.000000	0.000000
chr8	116430293	116430545	1.000000	0.000000
chr8	116463569	116464298	1.000000	0.000000
chr8	116572053	116577724	0.000000	1.000000
chr8	116588155	116590053	0.384089	1.000000
chr8	116588866	116589595	1.000000	1.000000
chr8	116660113	116661130	0.411013	1.000000
chr8	116660386	116660804	1.000000	1.000000
chr8	116677525	116681885	0.490596	1.000000
chr8	116679746	116681891	1.000000	0.997203
chr8	117242233	117243024	1.000000	0.000000
chr8	117363137	117363706	1.000000	0.000000
chr8	117363883	117364378	1.000000	0.000000
chr8	117456525	117457826	1.000000	0.000000
chr8	117460324	117460761	0.567506	1.000000
chr8	117460513	117460768	1.000000	0.972549
chr8	117465818	117467401	0.000000	1.000000
chr8	117707137	117707563	1.000000	0.000000
chr8	117766831	117768821	0.435176	1.000000
chr8	117767475	117768075	1.000000	1.000000
chr8	117768254	117768520	1.000000	1.000000
chr8	117777571	117779896	0.600430	1.000000
chr8	117777745	117778543	1.000000	1.000000
chr8	117778731	117779329	1.000000	1.000000
chr8	117884865	117887797	0.535471	1.000000
chr8	117885576	117887146	1.000000	1.000000
chr8	118532105	118534082	0.600405	1.000000
chr8	118532509	118533696	1.000000	1.000000
chr8	118730989	118732426	1.000000	0.000000
chr8	118743855	118744159	1.000000	0.000000
chr8	118840628	118846939	0.236413	1.000000
chr8	118843190	118843795	1.000000	1.000000
chr8	118843933	118844820	1.000000	1.000000
chr8	118858167	118861656	0.000000	1.000000
chr8	118874709	118875071	1.000000	0.000000
chr8	118879249	118879626	1.000000	0.000000
chr8	118917796	118918078	1.000000	0.000000
chr8	118946000	118946947	1.000000	0.000000
chr8	118947299	118947579	1.000000	0.000000
chr8	118955579	118956677	0.000000	1.000000
chr8	118956782	118960662	0.264175	1.000000
chr8	118958619	118959644	1.000000	1.000000
chr8	118990700	118991172	1.000000	0.000000
chr8	119001987	119002357	1.000000	0.000000
chr8	119016644	119016906	1.000000	0.000000
chr8	119017041	119017758	1.000000	0.000000
chr8	119022929	119023704	1.000000	0.000000
chr8	119023909	119024388	1.000000	0.000000
chr8	119024548	119024764	1.000000	0.000000
chr8	119030489	119032032	1.000000	0.000000
chr8	119042684	119046064	0.000000	1.000000
chr8	119046918	119047265	1.000000	0.000000
chr8	119086570	119087012	1.000000	0.000000
chr8	119110340	119110874	1.000000	0.000000
chr8	119115150	119117256	0.000000	1.000000
chr8	119121843	119124952	0.696687	1.000000
chr8	119122581	119124747	1.000000	1.000000
chr8	119356564	119357055	1.000000	0.000000
chr8	119357695	119358024	1.000000	0.000000
chr8	119358541	119358935	1.000000	0.000000
chr8	119359139	119359542	1.000000	0.000000
chr8	119360434	119361251	1.000000	0.000000
chr8	119451138	119451875	1.000000	0.000000
chr8	119452204	119452856	1.000000	0.000000
chr8	119560693	119561461	0.000000	1.000000
chr8	119633413	119634760	1.000000	0.948775
chr8	119633482	119635179	0.753094	1.000000
chr8	119755318	119759315	0.234676	1.000000
chr8	119756100	119757038	1.000000	1.000000
chr8	119778596	119779132	1.000000	0.000000
chr8	119779329	119779982	1.000000	0.000000
chr8	119808629	119808862	1.000000	0.000000
chr8	119809146	119809713	1.000000	0.000000
chr8	119823924	119826684	0.000000	1.000000
chr8	119848625	119852815	1.000000	0.000000
chr8	119853488	119853681	1.000000	0.000000
chr8	119854809	119855993	1.000000	0.000000
chr8	119856158	119857332	1.000000	0.000000
chr8	119865470	119866600	1.000000	0.000000
chr8	119872424	119887739	0.216063	1.000000
chr8	119878090	119878439	1.000000	1.000000
chr8	119878580	119881540	1.000000	1.000000
chr8	119888220	119895532	0.000000	1.000000
chr8	119914224	119919706	1.000000	0.000000
chr8	119920479	119928872	1.000000	0.000000
chr8	119931464	119945989	0.043993	1.000000
chr8	119932840	119933479	1.000000	1.000000
chr8	119958605	119965543	0.180167	1.000000
chr8	119963468	119964718	1.000000	1.000000
chr8	119971874	119975930	0.120809	1.000000
chr8	119973680	119974170	1.000000	1.000000
chr8	120061545	120066850	0.388501	1.000000
chr8	120063025	120063821	1.000000	1.000000
chr8	120063964	120065229	1.000000	1.000000
chr8	120078985	120082854	0.000000	1.000000
chr8	120127103	120127552	1.000000	0.000000
chr8	120128069	120128353	1.000000	0.000000
chr8	120128621	120129717	1.000000	0.000000
chr8	120187806	120193016	0.454127	1.000000
chr8	120188573	120190440	1.000000	1.000000
chr8	120191005	120191504	1.000000	1.000000
chr8	120214481	120217457	0.000000	1.000000
chr8	120219905	120222473	0.709112	1.000000
chr8	120220178	120221999	1.000000	1.000000
chr8	120428095	120429591	0.000000	1.000000
chr8	120577665	120577918	1.000000	0.000000
chr8	120593582	120593883	1.000000	0.000000
chr8	120598351	120598733	1.000000	0.000000
chr8	120598953	120599337	1.000000	0.000000
chr8	120689975	120690400	1.000000	0.000000
chr8	120843989	120846593	0.525730	1.000000
chr8	120844589	120845958	1.000000	1.000000
chr8	120867053	120869046	0.353236	1.000000
chr8	120867909	120868613	1.000000	1.000000
chr8	120875494	120876167	0.000000	1.000000
chr8	120879163	120879485	1.000000	0.000000
chr8	120879568	120881236	0.162470	1.000000
chr8	120879818	120880089	1.000000	1.000000
chr8	120881876	120887794	0.111017	1.000000
chr8	120886016	120886673	1.000000	1.000000
chr8	120977206	120987675	0.000000	1.000000
chr8	120988633	120996737	0.033687	1.000000
chr8	120994738	120995011	1.000000	1.000000
chr8	121012167	121015629	0.476603	1.000000
chr8	121012820	121013908	1.000000	1.000000
chr8	121014119	121014681	1.000000	1.000000
chr8	121052590	121058420	0.000000	1.000000
chr8	121058984	121061021	0.000000	1.000000
chr8	121073226	121073739	1.000000	0.000000
chr8	121076195	121091106	0.361478	1.000000
chr8	121077201	121077475	1.000000	1.000000
chr8	121080392	121081032	1.000000	1.000000
chr8	121081292	121082246	1.000000	1.000000
chr8	121082436	121083830	1.000000	1.000000
chr8	121084335	121085450	1.000000	1.000000
chr8	121085620	121086633	1.000000	1.000000
chr8	121093784	121094762	1.000000	0.000000
chr8	121094979	121096116	1.000000	0.897977
chr8	121095095	121096997	0.682965	1.000000
chr8	121096505	121096783	1.000000	1.000000
chr8	121342068	121342319	1.000000	0.000000
chr8	121415709	121417562	0.000000	1.000000
chr8	121449757	121451233	0.134824	1.000000
chr8	121450356	121450555	1.000000	1.000000
chr8	121456118	121458590	0.449434	1.000000
chr8	121456868	121457979	1.000000	1.000000
chr8	121596255	121599089	0.000000	1.000000
chr8	121617003	121618374	0.000000	1.000000
chr8	121671743	121675949	0.000000	1.000000
chr8	121743482	121745812	0.000000	1.000000
chr8	121796328	121799679	0.212772	1.000000
chr8	121797597	121797825	1.000000	1.000000
chr8	121798383	121798868	1.000000	1.000000
chr8	121804703	121806746	0.000000	1.000000
chr8	121820048	121825505	0.732637	1.000000
chr8	121821226	121825224	1.000000	1.000000
chr8	121869158	121870414	1.000000	0.000000
chr8	121873221	121873673	1.000000	0.000000
chr8	121880581	121881296	0.000000	1.000000
chr8	121945536	121945822	1.000000	0.000000
chr8	122029207	122029582	1.000000	0.000000
chr8	122175740	122176401	1.000000	0.000000
chr8	122176659	122177462	1.000000	0.000000
chr8	122612549	122613025	1.000000	0.000000
chr8	122613548	122613855	1.000000	0.000000
chr8	122651602	122652607	1.000000	0.000000
chr8	122653518	122654012	1.000000	0.000000
chr8	122681640	122681891	1.000000	0.000000
chr8	122736465	122736841	1.000000	0.000000
chr8	122754958	122755381	1.000000	0.000000
chr8	122789074	122789403	1.000000	0.000000
chr8	122823656	122824065	1.000000	0.000000
chr8	122824386	122824883	1.000000	0.000000
chr8	123256453	123257183	0.000000	1.000000
chr8	123330771	123331069	1.000000	0.000000
chr8	123614288	123614842	1.000000	0.000000
chr8	123697297	123702016	0.000000	1.000000
chr8	123705488	123707120	0.000000	1.000000
chr8	123756427	123761363	0.000000	1.000000
chr8	123767546	123773757	0.231847	1.000000
chr8	123770113	123771174	1.000000	1.000000
chr8	123772030	123772409	1.000000	1.000000
chr8	123792078	123796156	0.789603	1.000000
chr8	123792201	123795421	1.000000	1.000000
chr8	123809296	123812456	0.000000	1.000000
